timestamp,system,M,size,build_ef,graph,k,search_ef,recall,qps_t,hop,dist,thread
2024-08-01 21:08:46.367,hnsw_faiss,32,10M,500,deep,1,10,79.8,4212,0.0,608.6,48
2024-08-01 21:08:46.442,hnsw_faiss,32,10M,500,deep,1,20,89.4,2823,0.0,1031.7,48
2024-08-01 21:08:46.540,hnsw_faiss,32,10M,500,deep,1,30,93.6,2149,0.0,1452.3,48
2024-08-01 21:08:46.683,hnsw_faiss,32,10M,500,deep,1,50,97.0,1471,0.0,2307.6,48
2024-08-01 21:08:46.870,hnsw_faiss,32,10M,500,deep,1,70,98.1,1126,0.0,3174.0,48
2024-08-01 21:08:47.098,hnsw_faiss,32,10M,500,deep,1,90,98.7,917,0.0,4045.5,48
2024-08-01 21:08:47.347,hnsw_faiss,32,10M,500,deep,1,100,98.9,840,0.0,4481.9,48
2024-08-01 21:08:47.792,hnsw_faiss,32,10M,500,deep,1,200,99.6,470,0.0,8849.1,48
2024-08-01 21:08:48.418,hnsw_faiss,32,10M,500,deep,1,300,99.8,333,0.0,13206.0,48
2024-08-01 21:08:49.217,hnsw_faiss,32,10M,500,deep,1,400,99.8,261,0.0,17556.6,48
2024-08-01 21:08:50.182,hnsw_faiss,32,10M,500,deep,1,500,99.8,216,0.0,21900.3,48
2024-08-01 21:08:50.234,hnsw_faiss,32,10M,500,deep,10,10,71.3,4198,0.0,608.6,48
2024-08-01 21:08:50.310,hnsw_faiss,32,10M,500,deep,10,20,83.8,2820,0.0,1031.7,48
2024-08-01 21:08:50.409,hnsw_faiss,32,10M,500,deep,10,30,89.5,2150,0.0,1452.3,48
2024-08-01 21:08:50.553,hnsw_faiss,32,10M,500,deep,10,50,94.4,1471,0.0,2307.6,48
2024-08-01 21:08:50.740,hnsw_faiss,32,10M,500,deep,10,70,96.6,1126,0.0,3174.0,48
2024-08-01 21:08:50.969,hnsw_faiss,32,10M,500,deep,10,90,97.7,917,0.0,4045.5,48
2024-08-01 21:08:51.219,hnsw_faiss,32,10M,500,deep,10,100,98.0,841,0.0,4481.9,48
2024-08-01 21:08:51.664,hnsw_faiss,32,10M,500,deep,10,200,99.4,470,0.0,8849.1,48
2024-08-01 21:08:52.291,hnsw_faiss,32,10M,500,deep,10,300,99.7,333,0.0,13206.0,48
2024-08-01 21:08:53.091,hnsw_faiss,32,10M,500,deep,10,400,99.8,260,0.0,17556.6,48
2024-08-01 21:08:54.071,hnsw_faiss,32,10M,500,deep,10,500,99.8,213,0.0,21900.3,48
2024-08-01 21:08:54.382,hnsw_faiss,32,10M,500,deep,100,100,93.0,822,0.0,4481.9,48
2024-08-01 21:08:54.887,hnsw_faiss,32,10M,500,deep,100,200,97.6,463,0.0,8849.1,48
2024-08-01 21:08:55.572,hnsw_faiss,32,10M,500,deep,100,300,98.8,330,0.0,13206.0,48
2024-08-01 21:08:56.428,hnsw_faiss,32,10M,500,deep,100,400,99.3,260,0.0,17556.6,48
2024-08-01 21:08:57.450,hnsw_faiss,32,10M,500,deep,100,500,99.5,215,0.0,21900.3,48
2024-08-01 21:35:48.169,hnsw_faiss,32,1M,100,msspacev,1,1,30.2,20646,0.5,115.1,48
2024-08-01 21:35:48.234,hnsw_faiss,32,1M,100,msspacev,1,5,63.5,9742,0.0,321.3,48
2024-08-01 21:35:48.326,hnsw_faiss,32,1M,100,msspacev,1,10,74.4,6944,0.0,509.4,48
2024-08-01 21:35:48.464,hnsw_faiss,32,1M,100,msspacev,1,20,82.9,4496,0.0,860.9,48
2024-08-01 21:35:48.648,hnsw_faiss,32,1M,100,msspacev,1,30,86.6,3378,0.0,1205.9,48
2024-08-01 21:35:48.918,hnsw_faiss,32,1M,100,msspacev,1,50,90.2,2289,0.0,1897.9,48
2024-08-01 21:35:49.271,hnsw_faiss,32,1M,100,msspacev,1,70,92.0,1747,0.0,2589.1,48
2024-08-01 21:35:49.722,hnsw_faiss,32,1M,100,msspacev,1,90,93.1,1362,0.0,3282.7,48
2024-08-01 21:35:50.203,hnsw_faiss,32,1M,100,msspacev,1,100,93.6,1277,0.0,3626.7,48
2024-08-01 21:35:51.091,hnsw_faiss,32,1M,100,msspacev,1,200,95.8,690,0.0,7059.7,48
2024-08-01 21:35:52.374,hnsw_faiss,32,1M,100,msspacev,1,300,96.6,477,0.0,10475.1,48
2024-08-01 21:35:54.032,hnsw_faiss,32,1M,100,msspacev,1,400,97.1,371,0.0,13872.1,48
2024-08-01 21:35:55.954,hnsw_faiss,32,1M,100,msspacev,1,500,97.5,318,0.0,17252.0,48
2024-08-01 21:35:56.055,hnsw_faiss,32,1M,100,msspacev,10,10,69.3,6623,0.0,509.4,48
2024-08-01 21:35:56.204,hnsw_faiss,32,1M,100,msspacev,10,20,79.4,4291,0.0,860.9,48
2024-08-01 21:35:56.401,hnsw_faiss,32,1M,100,msspacev,10,30,83.9,3192,0.0,1205.9,48
2024-08-01 21:35:56.691,hnsw_faiss,32,1M,100,msspacev,10,50,88.5,2157,0.0,1897.9,48
2024-08-01 21:35:57.053,hnsw_faiss,32,1M,100,msspacev,10,70,90.7,1713,0.0,2589.1,48
2024-08-01 21:35:57.514,hnsw_faiss,32,1M,100,msspacev,10,90,92.1,1346,0.0,3282.7,48
2024-08-01 21:35:58.000,hnsw_faiss,32,1M,100,msspacev,10,100,92.6,1272,0.0,3626.7,48
2024-08-01 21:35:58.949,hnsw_faiss,32,1M,100,msspacev,10,200,95.2,650,0.0,7059.7,48
2024-08-01 21:36:00.196,hnsw_faiss,32,1M,100,msspacev,10,300,96.2,492,0.0,10475.1,48
2024-08-01 21:36:01.838,hnsw_faiss,32,1M,100,msspacev,10,400,96.7,373,0.0,13872.1,48
2024-08-01 21:36:03.837,hnsw_faiss,32,1M,100,msspacev,10,500,97.1,308,0.0,17252.0,48
2024-08-01 21:36:04.528,hnsw_faiss,32,1M,100,msspacev,100,100,85.4,1213,0.0,3626.7,48
2024-08-01 21:36:05.611,hnsw_faiss,32,1M,100,msspacev,100,200,91.3,676,0.0,7059.7,48
2024-08-01 21:36:07.055,hnsw_faiss,32,1M,100,msspacev,100,300,93.5,477,0.0,10475.1,48
2024-08-01 21:36:08.873,hnsw_faiss,32,1M,100,msspacev,100,400,94.7,369,0.0,13872.1,48
2024-08-01 21:36:11.045,hnsw_faiss,32,1M,100,msspacev,100,500,95.5,304,0.0,17252.0,48
2024-08-02 02:38:12.640,hnsw_faiss,32,1M,300,msspacev,1,1,31.9,17272,0.5,137.4,48
2024-08-02 02:38:12.717,hnsw_faiss,32,1M,300,msspacev,1,5,67.6,8213,0.0,391.5,48
2024-08-02 02:38:12.832,hnsw_faiss,32,1M,300,msspacev,1,10,79.1,5461,0.0,626.1,48
2024-08-02 02:38:13.010,hnsw_faiss,32,1M,300,msspacev,1,20,87.4,3497,0.0,1068.1,48
2024-08-02 02:38:13.247,hnsw_faiss,32,1M,300,msspacev,1,30,90.6,2603,0.0,1505.4,48
2024-08-02 02:38:13.601,hnsw_faiss,32,1M,300,msspacev,1,50,93.9,1742,0.0,2385.1,48
2024-08-02 02:38:14.067,hnsw_faiss,32,1M,300,msspacev,1,70,95.3,1317,0.0,3270.2,48
2024-08-02 02:38:14.644,hnsw_faiss,32,1M,300,msspacev,1,90,96.1,1064,0.0,4159.5,48
2024-08-02 02:38:15.275,hnsw_faiss,32,1M,300,msspacev,1,100,96.4,973,0.0,4601.4,48
2024-08-02 02:38:16.423,hnsw_faiss,32,1M,300,msspacev,1,200,97.7,536,0.0,9035.1,48
2024-08-02 02:38:18.022,hnsw_faiss,32,1M,300,msspacev,1,300,98.2,382,0.0,13460.2,48
2024-08-02 02:38:20.070,hnsw_faiss,32,1M,300,msspacev,1,400,98.5,298,0.0,17873.0,48
2024-08-02 02:38:22.581,hnsw_faiss,32,1M,300,msspacev,1,500,98.6,243,0.0,22274.2,48
2024-08-02 02:38:22.701,hnsw_faiss,32,1M,300,msspacev,10,10,73.1,5461,0.0,626.1,48
2024-08-02 02:38:22.883,hnsw_faiss,32,1M,300,msspacev,10,20,83.5,3486,0.0,1068.1,48
2024-08-02 02:38:23.125,hnsw_faiss,32,1M,300,msspacev,10,30,88.0,2589,0.0,1505.4,48
2024-08-02 02:38:23.483,hnsw_faiss,32,1M,300,msspacev,10,50,92.2,1735,0.0,2385.1,48
2024-08-02 02:38:23.955,hnsw_faiss,32,1M,300,msspacev,10,70,94.2,1309,0.0,3270.2,48
2024-08-02 02:38:24.525,hnsw_faiss,32,1M,300,msspacev,10,90,95.3,1083,0.0,4159.5,48
2024-08-02 02:38:25.154,hnsw_faiss,32,1M,300,msspacev,10,100,95.6,979,0.0,4601.4,48
2024-08-02 02:38:26.292,hnsw_faiss,32,1M,300,msspacev,10,200,97.6,539,0.0,9035.1,48
2024-08-02 02:38:27.891,hnsw_faiss,32,1M,300,msspacev,10,300,98.2,383,0.0,13460.2,48
2024-08-02 02:38:29.965,hnsw_faiss,32,1M,300,msspacev,10,400,98.4,295,0.0,17873.0,48
2024-08-02 02:38:32.452,hnsw_faiss,32,1M,300,msspacev,10,500,98.6,246,0.0,22274.2,48
2024-08-02 02:38:33.266,hnsw_faiss,32,1M,300,msspacev,100,100,89.3,965,0.0,4601.4,48
2024-08-02 02:38:34.586,hnsw_faiss,32,1M,300,msspacev,100,200,94.6,534,0.0,9035.1,48
2024-08-02 02:38:36.368,hnsw_faiss,32,1M,300,msspacev,100,300,96.4,376,0.0,13460.2,48
2024-08-02 02:38:38.605,hnsw_faiss,32,1M,300,msspacev,100,400,97.2,294,0.0,17873.0,48
2024-08-02 02:38:41.285,hnsw_faiss,32,1M,300,msspacev,100,500,97.7,242,0.0,22274.2,48
2024-08-02 05:09:56.918,hnsw_faiss,32,1M,500,msspacev,1,1,31.8,16177,0.5,144.7,48
2024-08-02 05:09:57.002,hnsw_faiss,32,1M,500,msspacev,1,5,68.0,7583,0.0,415.9,48
2024-08-02 05:09:57.123,hnsw_faiss,32,1M,500,msspacev,1,10,79.7,5205,0.0,665.8,48
2024-08-02 05:09:57.311,hnsw_faiss,32,1M,500,msspacev,1,20,88.1,3311,0.0,1136.9,48
2024-08-02 05:09:57.564,hnsw_faiss,32,1M,500,msspacev,1,30,91.4,2453,0.0,1602.5,48
2024-08-02 05:09:57.947,hnsw_faiss,32,1M,500,msspacev,1,50,94.5,1606,0.0,2544.9,48
2024-08-02 05:09:58.457,hnsw_faiss,32,1M,500,msspacev,1,70,95.9,1211,0.0,3492.0,48
2024-08-02 05:09:59.075,hnsw_faiss,32,1M,500,msspacev,1,90,96.7,993,0.0,4445.3,48
2024-08-02 05:09:59.751,hnsw_faiss,32,1M,500,msspacev,1,100,97.0,907,0.0,4920.3,48
2024-08-02 05:10:00.998,hnsw_faiss,32,1M,500,msspacev,1,200,98.3,492,0.0,9676.4,48
2024-08-02 05:10:02.745,hnsw_faiss,32,1M,500,msspacev,1,300,98.7,350,0.0,14425.3,48
2024-08-02 05:10:04.980,hnsw_faiss,32,1M,500,msspacev,1,400,98.9,273,0.0,19164.8,48
2024-08-02 05:10:07.724,hnsw_faiss,32,1M,500,msspacev,1,500,99.0,223,0.0,23893.2,48
2024-08-02 05:10:07.851,hnsw_faiss,32,1M,500,msspacev,10,10,73.5,5186,0.0,665.8,48
2024-08-02 05:10:08.043,hnsw_faiss,32,1M,500,msspacev,10,20,84.1,3307,0.0,1136.9,48
2024-08-02 05:10:08.297,hnsw_faiss,32,1M,500,msspacev,10,30,88.6,2460,0.0,1602.5,48
2024-08-02 05:10:08.677,hnsw_faiss,32,1M,500,msspacev,10,50,92.8,1638,0.0,2544.9,48
2024-08-02 05:10:09.177,hnsw_faiss,32,1M,500,msspacev,10,70,94.8,1236,0.0,3492.0,48
2024-08-02 05:10:09.808,hnsw_faiss,32,1M,500,msspacev,10,90,95.9,986,0.0,4445.3,48
2024-08-02 05:10:10.487,hnsw_faiss,32,1M,500,msspacev,10,100,96.3,908,0.0,4920.3,48
2024-08-02 05:10:11.714,hnsw_faiss,32,1M,500,msspacev,10,200,98.1,500,0.0,9676.4,48
2024-08-02 05:10:13.464,hnsw_faiss,32,1M,500,msspacev,10,300,98.6,350,0.0,14425.3,48
2024-08-02 05:10:15.690,hnsw_faiss,32,1M,500,msspacev,10,400,98.8,275,0.0,19164.8,48
2024-08-02 05:10:18.390,hnsw_faiss,32,1M,500,msspacev,10,500,98.9,226,0.0,23893.2,48
2024-08-02 05:10:19.254,hnsw_faiss,32,1M,500,msspacev,100,100,90.0,892,0.0,4920.3,48
2024-08-02 05:10:20.652,hnsw_faiss,32,1M,500,msspacev,100,200,95.3,499,0.0,9676.4,48
2024-08-02 05:10:22.549,hnsw_faiss,32,1M,500,msspacev,100,300,97.0,351,0.0,14425.3,48
2024-08-02 05:10:24.958,hnsw_faiss,32,1M,500,msspacev,100,400,97.7,274,0.0,19164.8,48
2024-08-02 05:10:27.818,hnsw_faiss,32,1M,500,msspacev,100,500,98.2,226,0.0,23893.2,48
2024-08-01 21:57:59.602,hnsw_faiss,32,10M,100,msspacev,1,1,32.0,10330,0.5,119.5,48
2024-08-01 21:57:59.701,hnsw_faiss,32,10M,100,msspacev,1,5,63.3,6378,0.0,329.5,48
2024-08-01 21:57:59.833,hnsw_faiss,32,10M,100,msspacev,1,10,73.6,4749,0.0,516.7,48
2024-08-01 21:58:00.020,hnsw_faiss,32,10M,100,msspacev,1,20,81.4,3311,0.0,859.3,48
2024-08-01 21:58:00.261,hnsw_faiss,32,10M,100,msspacev,1,30,85.3,2572,0.0,1195.7,48
2024-08-01 21:58:00.602,hnsw_faiss,32,10M,100,msspacev,1,50,89.0,1807,0.0,1861.1,48
2024-08-01 21:58:01.040,hnsw_faiss,32,10M,100,msspacev,1,70,91.0,1405,0.0,2524.0,48
2024-08-01 21:58:01.574,hnsw_faiss,32,10M,100,msspacev,1,90,92.3,1148,0.0,3187.5,48
2024-08-01 21:58:02.161,hnsw_faiss,32,10M,100,msspacev,1,100,92.7,1046,0.0,3519.8,48
2024-08-01 21:58:03.207,hnsw_faiss,32,10M,100,msspacev,1,200,95.1,585,0.0,6838.8,48
2024-08-01 21:58:04.687,hnsw_faiss,32,10M,100,msspacev,1,300,96.1,413,0.0,10158.6,48
2024-08-01 21:58:06.599,hnsw_faiss,32,10M,100,msspacev,1,400,96.7,321,0.0,13479.4,48
2024-08-01 21:58:08.928,hnsw_faiss,32,10M,100,msspacev,1,500,97.1,262,0.0,16789.9,48
2024-08-01 21:58:09.063,hnsw_faiss,32,10M,100,msspacev,10,10,69.9,4764,0.0,516.7,48
2024-08-01 21:58:09.255,hnsw_faiss,32,10M,100,msspacev,10,20,79.1,3307,0.0,859.3,48
2024-08-01 21:58:09.500,hnsw_faiss,32,10M,100,msspacev,10,30,83.5,2571,0.0,1195.7,48
2024-08-01 21:58:09.845,hnsw_faiss,32,10M,100,msspacev,10,50,87.8,1807,0.0,1861.1,48
2024-08-01 21:58:10.287,hnsw_faiss,32,10M,100,msspacev,10,70,90.0,1402,0.0,2524.0,48
2024-08-01 21:58:10.823,hnsw_faiss,32,10M,100,msspacev,10,90,91.4,1154,0.0,3187.5,48
2024-08-01 21:58:11.409,hnsw_faiss,32,10M,100,msspacev,10,100,91.9,1055,0.0,3519.8,48
2024-08-01 21:58:12.449,hnsw_faiss,32,10M,100,msspacev,10,200,94.6,590,0.0,6838.8,48
2024-08-01 21:58:13.921,hnsw_faiss,32,10M,100,msspacev,10,300,95.6,416,0.0,10158.6,48
2024-08-01 21:58:15.822,hnsw_faiss,32,10M,100,msspacev,10,400,96.2,322,0.0,13479.4,48
2024-08-01 21:58:18.150,hnsw_faiss,32,10M,100,msspacev,10,500,96.6,263,0.0,16789.9,48
2024-08-01 21:58:18.915,hnsw_faiss,32,10M,100,msspacev,100,100,85.3,1046,0.0,3519.8,48
2024-08-01 21:58:20.128,hnsw_faiss,32,10M,100,msspacev,100,200,90.8,587,0.0,6838.8,48
2024-08-01 21:58:21.770,hnsw_faiss,32,10M,100,msspacev,100,300,92.9,413,0.0,10158.6,48
2024-08-01 21:58:23.843,hnsw_faiss,32,10M,100,msspacev,100,400,94.1,320,0.0,13479.4,48
2024-08-01 21:58:26.337,hnsw_faiss,32,10M,100,msspacev,100,500,94.8,262,0.0,16789.9,48
2024-08-02 03:16:53.828,hnsw_faiss,32,10M,300,msspacev,1,1,34.1,8744,0.5,145.7,48
2024-08-02 03:16:53.948,hnsw_faiss,32,10M,300,msspacev,1,5,68.4,5230,0.0,408.0,48
2024-08-02 03:16:54.115,hnsw_faiss,32,10M,300,msspacev,1,10,78.7,3726,0.0,643.8,48
2024-08-02 03:16:54.362,hnsw_faiss,32,10M,300,msspacev,1,20,86.4,2508,0.0,1088.1,48
2024-08-02 03:16:54.683,hnsw_faiss,32,10M,300,msspacev,1,30,89.9,1921,0.0,1525.8,48
2024-08-02 03:16:55.155,hnsw_faiss,32,10M,300,msspacev,1,50,93.3,1313,0.0,2403.3,48
2024-08-02 03:16:55.775,hnsw_faiss,32,10M,300,msspacev,1,70,94.8,997,0.0,3281.7,48
2024-08-02 03:16:56.524,hnsw_faiss,32,10M,300,msspacev,1,90,95.7,823,0.0,4161.6,48
2024-08-02 03:16:57.347,hnsw_faiss,32,10M,300,msspacev,1,100,96.0,747,0.0,4603.0,48
2024-08-02 03:16:58.844,hnsw_faiss,32,10M,300,msspacev,1,200,97.7,410,0.0,9031.7,48
2024-08-02 03:17:00.989,hnsw_faiss,32,10M,300,msspacev,1,300,98.3,285,0.0,13482.1,48
2024-08-02 03:17:03.751,hnsw_faiss,32,10M,300,msspacev,1,400,98.6,221,0.0,17931.5,48
2024-08-02 03:17:07.149,hnsw_faiss,32,10M,300,msspacev,1,500,98.7,179,0.0,22383.9,48
2024-08-02 03:17:07.321,hnsw_faiss,32,10M,300,msspacev,10,10,74.7,3707,0.0,643.8,48
2024-08-02 03:17:07.565,hnsw_faiss,32,10M,300,msspacev,10,20,84.1,2572,0.0,1088.1,48
2024-08-02 03:17:07.889,hnsw_faiss,32,10M,300,msspacev,10,30,88.3,1922,0.0,1525.8,48
2024-08-02 03:17:08.345,hnsw_faiss,32,10M,300,msspacev,10,50,92.3,1356,0.0,2403.3,48
2024-08-02 03:17:08.977,hnsw_faiss,32,10M,300,msspacev,10,70,94.2,991,0.0,3281.7,48
2024-08-02 03:17:09.741,hnsw_faiss,32,10M,300,msspacev,10,90,95.3,807,0.0,4161.6,48
2024-08-02 03:17:10.581,hnsw_faiss,32,10M,300,msspacev,10,100,95.7,740,0.0,4603.0,48
2024-08-02 03:17:12.022,hnsw_faiss,32,10M,300,msspacev,10,200,97.6,425,0.0,9031.7,48
2024-08-02 03:17:14.139,hnsw_faiss,32,10M,300,msspacev,10,300,98.2,289,0.0,13482.1,48
2024-08-02 03:17:16.877,hnsw_faiss,32,10M,300,msspacev,10,400,98.5,223,0.0,17931.5,48
2024-08-02 03:17:20.244,hnsw_faiss,32,10M,300,msspacev,10,500,98.7,182,0.0,22383.9,48
2024-08-02 03:17:21.219,hnsw_faiss,32,10M,300,msspacev,100,100,89.7,769,0.0,4603.0,48
2024-08-02 03:17:22.824,hnsw_faiss,32,10M,300,msspacev,100,200,94.6,425,0.0,9031.7,48
2024-08-02 03:17:25.040,hnsw_faiss,32,10M,300,msspacev,100,300,96.3,297,0.0,13482.1,48
2024-08-02 03:17:27.863,hnsw_faiss,32,10M,300,msspacev,100,400,97.1,229,0.0,17931.5,48
2024-08-02 03:17:31.294,hnsw_faiss,32,10M,300,msspacev,100,500,97.6,186,0.0,22383.9,48
2024-08-02 06:05:38.305,hnsw_faiss,32,10M,500,msspacev,1,1,34.4,8606,0.5,155.0,48
2024-08-02 06:05:38.429,hnsw_faiss,32,10M,500,msspacev,1,5,69.0,5052,0.0,437.4,48
2024-08-02 06:05:38.599,hnsw_faiss,32,10M,500,msspacev,1,10,79.6,3664,0.0,692.5,48
2024-08-02 06:05:38.850,hnsw_faiss,32,10M,500,msspacev,1,20,87.4,2455,0.0,1172.5,48
2024-08-02 06:05:39.180,hnsw_faiss,32,10M,500,msspacev,1,30,90.9,1870,0.0,1646.9,48
2024-08-02 06:05:39.660,hnsw_faiss,32,10M,500,msspacev,1,50,94.1,1279,0.0,2598.1,48
2024-08-02 06:05:40.287,hnsw_faiss,32,10M,500,msspacev,1,70,95.5,979,0.0,3551.1,48
2024-08-02 06:05:41.058,hnsw_faiss,32,10M,500,msspacev,1,90,96.4,795,0.0,4509.0,48
2024-08-02 06:05:41.899,hnsw_faiss,32,10M,500,msspacev,1,100,96.7,728,0.0,4988.0,48
2024-08-02 06:05:43.433,hnsw_faiss,32,10M,500,msspacev,1,200,98.2,398,0.0,9810.3,48
2024-08-02 06:05:45.632,hnsw_faiss,32,10M,500,msspacev,1,300,98.6,278,0.0,14649.1,48
2024-08-02 06:05:48.479,hnsw_faiss,32,10M,500,msspacev,1,400,98.9,214,0.0,19489.3,48
2024-08-02 06:05:51.956,hnsw_faiss,32,10M,500,msspacev,1,500,99.0,175,0.0,24331.2,48
2024-08-02 06:05:52.128,hnsw_faiss,32,10M,500,msspacev,10,10,75.4,3704,0.0,692.5,48
2024-08-02 06:05:52.380,hnsw_faiss,32,10M,500,msspacev,10,20,84.9,2479,0.0,1172.5,48
2024-08-02 06:05:52.712,hnsw_faiss,32,10M,500,msspacev,10,30,89.1,1880,0.0,1646.9,48
2024-08-02 06:05:53.192,hnsw_faiss,32,10M,500,msspacev,10,50,93.1,1288,0.0,2598.1,48
2024-08-02 06:05:53.821,hnsw_faiss,32,10M,500,msspacev,10,70,94.8,978,0.0,3551.1,48
2024-08-02 06:05:54.591,hnsw_faiss,32,10M,500,msspacev,10,90,95.9,800,0.0,4509.0,48
2024-08-02 06:05:55.430,hnsw_faiss,32,10M,500,msspacev,10,100,96.3,732,0.0,4988.0,48
2024-08-02 06:05:56.951,hnsw_faiss,32,10M,500,msspacev,10,200,98.1,403,0.0,9810.3,48
2024-08-02 06:05:59.132,hnsw_faiss,32,10M,500,msspacev,10,300,98.6,280,0.0,14649.1,48
2024-08-02 06:06:01.960,hnsw_faiss,32,10M,500,msspacev,10,400,98.9,216,0.0,19489.3,48
2024-08-02 06:06:05.411,hnsw_faiss,32,10M,500,msspacev,10,500,99.0,177,0.0,24331.2,48
2024-08-02 06:06:06.428,hnsw_faiss,32,10M,500,msspacev,100,100,90.4,728,0.0,4988.0,48
2024-08-02 06:06:08.121,hnsw_faiss,32,10M,500,msspacev,100,200,95.3,400,0.0,9810.3,48
2024-08-02 06:06:10.462,hnsw_faiss,32,10M,500,msspacev,100,300,96.9,280,0.0,14649.1,48
2024-08-02 06:06:13.451,hnsw_faiss,32,10M,500,msspacev,100,400,97.7,216,0.0,19489.3,48
2024-08-02 06:06:17.062,hnsw_faiss,32,10M,500,msspacev,100,500,98.1,177,0.0,24331.2,48
2024-08-02 07:21:52.506,hnsw_faiss,32,1M,100,text2image,1,1,19.5,11842,0.5,90.0,48
2024-08-02 07:21:52.904,hnsw_faiss,32,1M,100,text2image,1,5,51.3,5373,0.0,262.4,48
2024-08-02 07:21:53.467,hnsw_faiss,32,1M,100,text2image,1,10,65.1,3764,0.0,413.6,48
2024-08-02 07:21:54.302,hnsw_faiss,32,1M,100,text2image,1,20,76.6,2524,0.0,682.8,48
2024-08-02 07:21:55.386,hnsw_faiss,32,1M,100,text2image,1,30,82.1,1937,0.0,944.6,48
2024-08-02 07:21:56.962,hnsw_faiss,32,1M,100,text2image,1,50,87.6,1330,0.0,1467.2,48
2024-08-02 07:21:59.065,hnsw_faiss,32,1M,100,text2image,1,70,90.4,1020,0.0,1990.5,48
2024-08-02 07:22:01.545,hnsw_faiss,32,1M,100,text2image,1,90,92.1,843,0.0,2513.8,48
2024-08-02 07:22:04.241,hnsw_faiss,32,1M,100,text2image,1,100,92.8,775,0.0,2776.1,48
2024-08-02 07:22:08.901,hnsw_faiss,32,1M,100,text2image,1,200,96.2,448,0.0,5403.1,48
2024-08-02 07:22:15.331,hnsw_faiss,32,1M,100,text2image,1,300,97.5,324,0.0,8038.2,48
2024-08-02 07:22:23.494,hnsw_faiss,32,1M,100,text2image,1,400,98.2,256,0.0,10680.1,48
2024-08-02 07:22:33.291,hnsw_faiss,32,1M,100,text2image,1,500,98.6,212,0.0,13322.6,48
2024-08-02 07:22:33.886,hnsw_faiss,32,1M,100,text2image,10,10,58.8,3649,0.0,413.6,48
2024-08-02 07:22:34.757,hnsw_faiss,32,1M,100,text2image,10,20,71.7,2445,0.0,682.8,48
2024-08-02 07:22:35.881,hnsw_faiss,32,1M,100,text2image,10,30,78.2,1883,0.0,944.6,48
2024-08-02 07:22:37.478,hnsw_faiss,32,1M,100,text2image,10,50,84.9,1318,0.0,1467.2,48
2024-08-02 07:22:39.501,hnsw_faiss,32,1M,100,text2image,10,70,88.5,1038,0.0,1990.5,48
2024-08-02 07:22:41.931,hnsw_faiss,32,1M,100,text2image,10,90,90.6,863,0.0,2513.8,48
2024-08-02 07:22:44.558,hnsw_faiss,32,1M,100,text2image,10,100,91.5,802,0.0,2776.1,48
2024-08-02 07:22:49.057,hnsw_faiss,32,1M,100,text2image,10,200,95.6,464,0.0,5403.1,48
2024-08-02 07:22:55.345,hnsw_faiss,32,1M,100,text2image,10,300,97.2,332,0.0,8038.2,48
2024-08-02 07:23:03.320,hnsw_faiss,32,1M,100,text2image,10,400,98.0,261,0.0,10680.1,48
2024-08-02 07:23:12.928,hnsw_faiss,32,1M,100,text2image,10,500,98.5,217,0.0,13322.6,48
2024-08-02 07:23:16.164,hnsw_faiss,32,1M,100,text2image,100,100,84.4,799,0.0,2776.1,48
2024-08-02 07:23:21.271,hnsw_faiss,32,1M,100,text2image,100,200,92.0,462,0.0,5403.1,48
2024-08-02 07:23:28.135,hnsw_faiss,32,1M,100,text2image,100,300,94.8,332,0.0,8038.2,48
2024-08-02 07:23:36.690,hnsw_faiss,32,1M,100,text2image,100,400,96.3,261,0.0,10680.1,48
2024-08-02 07:23:46.897,hnsw_faiss,32,1M,100,text2image,100,500,97.2,216,0.0,13322.6,48
2024-08-02 08:17:04.668,hnsw_faiss,32,1M,300,text2image,1,1,21.2,9783,0.5,103.8,48
2024-08-02 08:17:05.160,hnsw_faiss,32,1M,300,text2image,1,5,55.8,4319,0.0,312.6,48
2024-08-02 08:17:05.866,hnsw_faiss,32,1M,300,text2image,1,10,70.1,2993,0.0,495.0,48
2024-08-02 08:17:06.930,hnsw_faiss,32,1M,300,text2image,1,20,81.4,1975,0.0,823.2,48
2024-08-02 08:17:08.323,hnsw_faiss,32,1M,300,text2image,1,30,86.5,1505,0.0,1146.2,48
2024-08-02 08:17:10.333,hnsw_faiss,32,1M,300,text2image,1,50,91.2,1041,0.0,1795.1,48
2024-08-02 08:17:12.928,hnsw_faiss,32,1M,300,text2image,1,70,93.5,805,0.0,2449.2,48
2024-08-02 08:17:16.053,hnsw_faiss,32,1M,300,text2image,1,90,94.9,668,0.0,3106.3,48
2024-08-02 08:17:19.434,hnsw_faiss,32,1M,300,text2image,1,100,95.4,617,0.0,3435.2,48
2024-08-02 08:17:25.224,hnsw_faiss,32,1M,300,text2image,1,200,97.9,360,0.0,6746.7,48
2024-08-02 08:17:33.280,hnsw_faiss,32,1M,300,text2image,1,300,98.8,258,0.0,10081.2,48
2024-08-02 08:17:43.516,hnsw_faiss,32,1M,300,text2image,1,400,99.2,204,0.0,13429.1,48
2024-08-02 08:17:55.841,hnsw_faiss,32,1M,300,text2image,1,500,99.4,169,0.0,16790.1,48
2024-08-02 08:17:56.538,hnsw_faiss,32,1M,300,text2image,10,10,63.5,3092,0.0,495.0,48
2024-08-02 08:17:57.575,hnsw_faiss,32,1M,300,text2image,10,20,76.4,2046,0.0,823.2,48
